customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,total_charges_outlier_flag,tenure_group,total_addon_services,average_charge_per_month,is_new_customer,has_any_streaming,is_fully_automated_payer,avg_charge_per_month
CUST-02263,Female,No,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit card,96.68,4450.64,Yes,0,Established (25-48m),3,96.75304347826088,0,1,0,96.75
CUST-02264,Female,No,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Credit card,95.34,2007.46,No,0,Mid-term (13-24m),3,95.59333333333333,0,1,0,95.59
CUST-02265,Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic check,75.19,4216.71,No,0,Loyal (49m+),3,75.29839285714286,0,1,0,75.3
CUST-02266,male,Yes,No,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Mailed check,97.25,3311.54,No,0,Established (25-48m),2,97.39823529411764,0,1,0,97.4
CUST-02267,M,Yes,No,No,59,Yes,No,DSL,Yes,No,No,No,Yes,No,Two Year,Yes,Electronic check,62.91,3711.5,No,0,Loyal (49m+),2,62.90677966101695,0,1,0,62.91
CUST-02268,Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two Year,No,Credit card,99.96,6895.09,No,0,Loyal (49m+),3,99.92884057971014,0,1,0,99.93
CUST-02269,Male,No,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Electronic check,86.03,5067.77,No,0,Loyal (49m+),1,85.89440677966103,0,0,0,85.89
CUST-02270,Female,No,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank transfer,96.49,5501.5,No,0,Loyal (49m+),3,96.51754385964912,0,1,0,96.52
CUST-02271,Male,No,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Mailed check,32.5,64.06,Yes,0,New (0-12m),0,32.03,1,0,0,32.03
CUST-02272,Male,No,No,Yes,33,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit card,65.91,2169.9,No,0,Established (25-48m),4,65.75454545454545,0,1,0,65.75
CUST-02273,Male,No,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Mailed check,37.28,1646.37,No,0,Established (25-48m),0,37.4175,0,0,0,37.42
CUST-02274,Female,No,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,36.15,1775.57,No,0,Loyal (49m+),0,36.23612244897959,0,0,0,36.24
CUST-02275,Female,No,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic check,64.6,65.96,No,0,New (0-12m),1,65.96,1,1,0,65.96
CUST-02276,Male,No,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,36.88,510.33,No,0,Mid-term (13-24m),0,36.45214285714285,0,0,0,36.45
CUST-02277,Female,No,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Bank transfer,91.89,3309.44,No,0,Established (25-48m),1,91.92888888888889,0,1,0,91.93
CUST-02278,Female,No,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Bank transfer,35.94,497.24,No,0,Mid-term (13-24m),0,35.51714285714286,0,0,0,35.52
CUST-02279,Male,No,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Electronic check,20.83,1233.62,No,0,Loyal (49m+),0,20.90881355932203,0,0,0,20.91
CUST-02280,Male,No,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Mailed check,34.22,2149.31,No,0,Loyal (49m+),0,34.116031746031744,0,0,0,34.12
CUST-02281,Female,No,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two Year,Yes,Electronic check,83.71,4274.0,Yes,0,Loyal (49m+),1,83.80392156862744,0,0,0,83.8
CUST-02282,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One Year,Yes,Credit card,100.65,2215.12,No,0,Mid-term (13-24m),3,100.68727272727273,0,1,0,100.69
CUST-02283,Female,No,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Electronic check,102.54,3700.97,Yes,0,Established (25-48m),4,102.80472222222221,0,1,0,102.8
CUST-02284,Female,No,No,No,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Credit card,101.71,4067.74,Yes,0,Established (25-48m),4,101.6935,0,1,0,101.69
CUST-02285,Female,No,Yes,Yes,56,Yes,No,DSL,No,No,No,No,No,Yes,Month-To-Month,No,Mailed check,62.01,3467.35,No,0,Loyal (49m+),1,61.916964285714286,0,1,0,61.92
CUST-02286,Female,No,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Mailed check,93.32,2246.47,Yes,0,Mid-term (13-24m),2,93.60291666666666,0,1,0,93.6
CUST-02287,Male,Yes,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,20.36,734.57,No,0,Established (25-48m),0,20.404722222222222,0,0,0,20.4
CUST-02288,Male,Yes,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Electronic check,33.39,1302.95,No,0,Established (25-48m),0,33.40897435897436,0,0,0,33.41
CUST-02289,Male,No,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,29.97,1340.76,No,0,Established (25-48m),0,29.794666666666668,0,0,0,29.79
CUST-02290,Male,No,Yes,Yes,59,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Mailed check,55.69,3283.32,No,0,Loyal (49m+),2,55.649491525423734,0,1,0,55.65
CUST-02291,Female,No,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two Year,Yes,Electronic check,89.45,1600.19,No,0,Mid-term (13-24m),2,88.89944444444444,0,1,0,88.9
CUST-02292,Female,Yes,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Credit card,91.97,730.07,No,0,New (0-12m),1,91.25875,0,1,0,91.26
CUST-02293,Male,No,Yes,No,68,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed check,71.96,4893.78,No,0,Loyal (49m+),3,71.96735294117647,0,1,0,71.97
CUST-02294,Female,No,No,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One Year,No,Electronic check,100.15,400.07,No,0,New (0-12m),4,100.0175,0,1,0,100.02
CUST-02295,Female,No,Yes,No,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-To-Month,No,Bank transfer,70.4,1761.35,Yes,0,Established (25-48m),3,70.454,0,0,0,70.45
CUST-02296,Female,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Credit card,27.51,502.54,Yes,0,Mid-term (13-24m),0,27.91888888888889,0,0,0,27.92
CUST-02297,Male,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Electronic check,29.19,841.71,No,0,Established (25-48m),0,29.024482758620692,0,0,0,29.02
CUST-02298,Male,No,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer,31.3,1474.64,No,0,Established (25-48m),0,31.37531914893617,0,0,0,31.38
CUST-02299,Male,No,No,Yes,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One Year,Yes,Bank transfer,92.47,1388.07,No,0,Mid-term (13-24m),1,92.538,0,0,0,92.54
CUST-02300,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-To-Month,No,Credit card,72.23,5062.51,No,0,Loyal (49m+),2,72.32157142857143,0,0,0,72.32
CUST-02301,Male,No,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,32.97,555.84,Yes,0,Mid-term (13-24m),0,32.69647058823529,0,0,0,32.7
CUST-02302,Male,No,No,No,55,Yes,No,DSL,Yes,No,No,No,No,Yes,Two Year,Yes,Credit card,64.59,3562.26,No,0,Loyal (49m+),2,64.76836363636365,0,1,0,64.77
CUST-02303,Male,Yes,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-To-Month,No,Electronic check,82.77,1658.68,No,0,Mid-term (13-24m),1,82.934,0,1,0,82.93
CUST-02304,Male,No,No,Yes,30,Yes,No,DSL,No,No,Yes,No,No,Yes,Two Year,Yes,Mailed check,66.69,1991.51,No,0,Established (25-48m),2,66.38366666666667,0,1,0,66.38
CUST-02305,Male,No,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Mailed check,36.15,0.0,No,0,New (0-12m),0,36.15,1,0,0,36.15
CUST-02306,Male,No,No,Yes,2,Yes,No,DSL,No,Yes,No,No,No,No,One Year,Yes,Electronic check,62.11,131.58,No,0,New (0-12m),1,65.79,1,0,0,65.79
CUST-02307,Female,No,No,No,24,Yes,No,DSL,No,Yes,No,No,No,Yes,One Year,Yes,Bank transfer,65.01,1555.47,No,0,Mid-term (13-24m),2,64.81125,0,1,0,64.81
CUST-02308,Female,Yes,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-To-Month,No,Mailed check,88.02,610.88,No,0,New (0-12m),2,87.26857142857143,0,1,0,87.27
CUST-02309,Male,No,No,No,64,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One Year,No,Electronic check,70.42,4507.88,No,0,Loyal (49m+),3,70.435625,0,1,0,70.44
CUST-02310,Male,Yes,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,31.84,1935.63,Yes,0,Loyal (49m+),0,31.731639344262298,0,0,0,31.73
CUST-02311,Female,No,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,One Year,Yes,Electronic check,57.75,342.27,No,0,New (0-12m),1,57.044999999999995,0,0,0,57.04
CUST-02312,Female,Yes,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,36.57,219.74,No,0,New (0-12m),0,36.623333333333335,0,0,0,36.62
CUST-02313,Male,No,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Mailed check,100.62,713.98,No,0,New (0-12m),3,101.99714285714286,0,1,0,102.0
CUST-02314,Male,No,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,One Year,Yes,Mailed check,83.16,1489.94,No,0,Mid-term (13-24m),0,82.77444444444444,0,0,0,82.77
CUST-02315,Male,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,30.8,483.64,No,0,Mid-term (13-24m),0,30.2275,0,0,0,30.23
CUST-02316,Male,Yes,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Mailed check,92.81,932.26,Yes,0,New (0-12m),2,93.226,0,1,0,93.23
CUST-02317,Female,Yes,No,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One Year,Yes,Credit card,93.37,4484.08,No,0,Established (25-48m),3,93.41833333333334,0,1,0,93.42
CUST-02318,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-To-Month,No,Electronic check,52.79,524.17,Yes,0,New (0-12m),0,52.416999999999994,0,0,0,52.42
CUST-02319,Male,Yes,Yes,Yes,40,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Electronic check,80.42,3212.39,No,0,Established (25-48m),4,80.30975,0,1,0,80.31
CUST-02320,Male,No,No,No,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-To-Month,No,Mailed check,93.94,5737.7,No,0,Loyal (49m+),3,94.06065573770492,0,1,0,94.06
CUST-02321,Male,No,Yes,No,51,Yes,Yes,DSL,No,No,No,No,No,No,Month-To-Month,No,Mailed check,58.94,3002.37,Yes,0,Loyal (49m+),0,58.87,0,0,0,58.87
CUST-02322,male,No,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Mailed check,95.73,6224.31,No,0,Loyal (49m+),2,95.7586153846154,0,1,0,95.76
CUST-02323,Female,No,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-To-Month,Yes,Credit card,98.05,6567.86,No,0,Loyal (49m+),3,98.02776119402985,0,0,0,98.03
CUST-02324,Female,No,Yes,No,66,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two Year,Yes,Bank transfer,85.67,5654.77,No,0,Loyal (49m+),1,85.67833333333334,0,0,0,85.68
CUST-02325,Male,No,Yes,No,39,Yes,No,DSL,No,No,Yes,No,No,No,One Year,No,Bank transfer,60.99,2386.37,Yes,0,Established (25-48m),1,61.188974358974356,0,0,0,61.19
CUST-02326,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,31.79,126.11,No,0,New (0-12m),0,31.5275,0,0,0,31.53
CUST-02327,Female,No,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-To-Month,No,Electronic check,70.86,1494.57,No,0,Mid-term (13-24m),2,71.17,0,0,0,71.17
CUST-02328,Male,No,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two Year,Yes,Mailed check,95.77,3449.76,No,0,Established (25-48m),2,95.82666666666667,0,1,0,95.83
CUST-02329,M,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Credit card,35.78,355.07,No,0,New (0-12m),0,35.507,0,0,0,35.51
CUST-02330,Female,No,No,No,43,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-To-Month,No,Credit card,72.71,3117.03,No,0,Established (25-48m),4,72.48906976744186,0,1,0,72.49
CUST-02331,F,No,No,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,19.8858,1028.27,No,0,Loyal (49m+),0,19.774423076923078,0,0,0,19.77
CUST-02332,M,No,Yes,No,60,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One Year,Yes,Electronic check,90.26,5419.53,Yes,0,Loyal (49m+),2,90.32549999999999,0,1,0,90.33
CUST-02333,Female,No,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,30.83,2044.64,No,0,Loyal (49m+),0,30.97939393939394,0,0,0,30.98
CUST-02334,Male,No,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One Year,Yes,Electronic check,98.96,1191.74,No,0,New (0-12m),3,99.31166666666667,0,1,0,99.31
CUST-02335,F,No,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Credit card,65.89,665.29,No,0,New (0-12m),2,66.529,0,1,0,66.53
CUST-02336,Female,No,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,29.48,288.15,No,0,New (0-12m),0,28.814999999999998,0,0,0,28.82
CUST-02337,Male,No,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-To-Month,No,Mailed check,96.08,581.74,No,0,New (0-12m),2,96.95666666666666,0,1,0,96.96
CUST-02338,Female,No,No,Yes,16,Yes,No,DSL,Yes,No,No,No,No,No,Two Year,No,Credit card,58.43,931.92,Yes,0,Mid-term (13-24m),1,58.245,0,0,0,58.24
CUST-02340,Male,No,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Mailed check,37.25,483.28,Yes,0,Mid-term (13-24m),0,37.175384615384615,0,0,0,37.18
CUST-02341,Female,Yes,No,Yes,62,Yes,No,Fiber optic,Yes,No,No,No,No,No,One Year,Yes,Electronic check,86.29,5349.28,No,0,Loyal (49m+),1,86.27870967741936,0,0,0,86.28
CUST-02342,Male,Yes,No,Yes,63,Yes,Yes,DSL,No,No,No,Yes,No,No,Two Year,Yes,Mailed check,66.99,4220.32,Yes,0,Loyal (49m+),1,66.98920634920634,0,0,0,66.99
CUST-02343,Male,No,No,No,64,Yes,No,Fiber optic,No,No,No,No,No,Yes,One Year,No,Electronic check,83.5,5340.16,No,0,Loyal (49m+),1,83.44,0,1,0,83.44
CUST-02344,Male,No,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Mailed check,37.21,1225.52,No,0,Established (25-48m),0,37.13696969696969,0,0,0,37.14
CUST-02345,M,No,No,Yes,8,No,No phone service,DSL,No,No,No,Yes,No,No,One Year,Yes,Bank transfer,51.22,407.61,No,0,New (0-12m),1,50.95125,0,0,0,50.95
CUST-02346,Female,No,Yes,No,36,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Bank transfer,85.45,3076.46,No,0,Established (25-48m),3,85.45722222222223,0,1,0,85.46
CUST-02347,Male,Yes,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-To-Month,No,Mailed check,92.56,2677.07,Yes,0,Established (25-48m),3,92.31275862068966,0,1,0,92.31
CUST-02348,Female,No,Yes,No,40,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One Year,Yes,Credit card,67.76,2712.35,No,0,Established (25-48m),3,67.80875,0,0,0,67.81
CUST-02349,M,No,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One Year,Yes,Electronic check,96.36,4240.62,No,0,Established (25-48m),2,96.37772727272727,0,1,0,96.38
CUST-02350,Female,No,Yes,No,46,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two Year,No,Credit card,70.84,3268.29,No,0,Established (25-48m),2,71.04978260869565,0,0,0,71.05
CUST-02351,Female,Yes,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-To-Month,No,Electronic check,93.57,568.91,No,0,New (0-12m),2,94.81833333333333,0,0,0,94.82
CUST-02352,Male,No,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One Year,Yes,Mailed check,89.71,1165.48,Yes,0,Mid-term (13-24m),2,89.65230769230769,0,1,0,89.65
CUST-02353,Male,No,No,Yes,47,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic check,70.78,3330.62,Yes,0,Established (25-48m),2,70.86425531914894,0,1,0,70.86
CUST-02354,Female,No,Yes,Yes,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,19.8858,91.01,No,0,New (0-12m),0,18.202,0,0,0,18.2
CUST-02355,Female,No,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two Year,No,Credit card,100.89,3324.07,Yes,0,Established (25-48m),3,100.72939393939394,0,1,0,100.73
CUST-02356,Male,No,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic check,94.51,4249.61,No,0,Established (25-48m),3,94.43577777777777,0,1,0,94.44
CUST-02357,Female,No,No,Yes,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One Year,Yes,Electronic check,92.97,5382.93,No,0,Loyal (49m+),3,92.80913793103448,0,1,0,92.81
CUST-02358,Male,Yes,Yes,Yes,69,Yes,Yes,DSL,No,No,No,No,No,No,Two Year,No,Mailed check,58.32,4015.99,No,0,Loyal (49m+),0,58.2027536231884,0,0,0,58.2
CUST-02359,Female,Yes,Yes,No,7,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-To-Month,No,Electronic check,64.63,448.6,No,0,New (0-12m),2,64.08571428571429,0,1,0,64.09
CUST-02360,Male,Yes,Yes,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Two Year,No,Credit card,65.63,1515.05,Yes,0,Mid-term (13-24m),1,65.87173913043478,0,0,0,65.87
CUST-02361,Female,No,No,Yes,66,Yes,Yes,DSL,Yes,No,No,No,No,No,Two Year,No,Credit card,64.22,4242.83,No,0,Loyal (49m+),1,64.28530303030303,0,0,0,64.29
CUST-02362,Female,No,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Electronic check,33.05,108.43,No,0,New (0-12m),0,36.14333333333334,1,0,0,36.14
CUST-02363,Male,No,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-To-Month,No,Electronic check,86.63,0.0,No,0,New (0-12m),1,86.63,1,0,0,86.63
CUST-02364,Female,No,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,30.0,986.86,No,0,Established (25-48m),0,29.904848484848486,0,0,0,29.9
CUST-02365,Female,No,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,No,Mailed check,78.91,623.34,No,0,New (0-12m),0,77.9175,0,0,0,77.92
CUST-02366,Male,No,No,Yes,62,Yes,No,DSL,Yes,No,No,No,Yes,No,One Year,No,Electronic check,65.92,4092.79,No,0,Loyal (49m+),2,66.01274193548387,0,1,0,66.01
CUST-02367,Female,No,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One Year,No,Mailed check,89.18,795.93,Yes,0,New (0-12m),1,88.43666666666667,0,0,0,88.44
CUST-02368,Male,No,Yes,No,9,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-To-Month,No,Bank transfer,64.31,587.86,No,0,New (0-12m),2,65.31777777777778,0,1,0,65.32
CUST-02369,Male,No,No,No,49,Yes,Yes,DSL,No,No,No,No,No,No,One Year,Yes,Mailed check,58.89,2881.93,No,0,Loyal (49m+),0,58.81489795918367,0,0,0,58.81
CUST-02370,Female,No,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic check,84.3,3627.85,No,0,Established (25-48m),1,84.36860465116278,0,0,0,84.37
CUST-02371,Female,No,No,No,47,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two Year,Yes,Mailed check,93.81,4408.08,No,0,Established (25-48m),3,93.78893617021276,0,1,0,93.79
CUST-02372,Female,No,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Bank transfer,92.41,456.53,No,0,New (0-12m),2,91.306,0,1,0,91.31
CUST-02373,Female,No,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-To-Month,Yes,Mailed check,68.79,1581.29,No,0,Mid-term (13-24m),3,68.75173913043479,0,1,0,68.75
CUST-02374,Female,No,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,No,Electronic check,90.74,5168.7,Yes,0,Loyal (49m+),1,90.67894736842105,0,0,0,90.68
CUST-02375,Female,No,No,No,63,No,No phone service,DSL,No,No,No,No,No,No,Two Year,Yes,Mailed check,43.46,2740.49,No,0,Loyal (49m+),0,43.49984126984127,0,0,0,43.5
CUST-02376,F,No,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Mailed check,95.28,5241.42,No,0,Loyal (49m+),2,95.29854545454546,0,1,0,95.3
CUST-02377,Male,No,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic check,85.04,927.09,No,0,New (0-12m),0,84.28090909090909,0,0,0,84.28
CUST-02378,Female,No,Yes,Yes,34,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit card,75.27,2550.62,No,0,Established (25-48m),4,75.01823529411764,0,1,0,75.02
CUST-02379,Male,No,No,Yes,70,Yes,No,DSL,No,Yes,No,No,No,No,Month-To-Month,No,Bank transfer,59.28,4158.9,No,0,Loyal (49m+),1,59.412857142857135,0,0,0,59.41
CUST-02380,Female,No,Yes,No,5,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank transfer,76.85,380.28,Yes,0,New (0-12m),3,76.056,0,1,0,76.06
CUST-02381,Female,No,No,No,64,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit card,73.99,4727.17,No,0,Loyal (49m+),4,73.86203125,0,1,0,73.86
CUST-02382,Male,No,No,No,59,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-To-Month,No,Electronic check,66.86,3938.38,Yes,0,Loyal (49m+),2,66.75220338983051,0,1,0,66.75
